0.812501,-0.313629,0.000000,0.282815,0.228535,0.000000,-1.095316,0.085094,0.000000,
0.839012,-0.305787,0.000000,0.252261,0.206804,0.000000,-1.091273,0.098983,0.000000,
0.864182,-0.296897,0.000000,0.222330,0.184031,0.000000,-1.086513,0.112866,0.000000,
0.888011,-0.287099,0.000000,0.193001,0.160366,0.000000,-1.081012,0.126732,0.000000,
0.910513,-0.276520,0.000000,0.164231,0.135951,0.000000,-1.074744,0.140569,0.000000,
0.931712,-0.265278,0.000000,0.135969,0.110916,0.000000,-1.067681,0.154362,0.000000,
0.951644,-0.253479,0.000000,0.108147,0.085387,0.000000,-1.059791,0.168091,0.000000,
0.970351,-0.241214,0.000000,0.080694,0.059479,0.000000,-1.051044,0.181734,0.000000,
0.987876,-0.228565,0.000000,0.053530,0.033301,0.000000,-1.041405,0.195264,0.000000,
1.004268,-0.215604,0.000000,0.026573,0.006956,0.000000,-1.030841,0.208648,0.000000,
1.019574,-0.202392,0.000000,-0.000260,-0.019459,0.000000,-1.019315,0.221851,0.000000,
1.033845,-0.188981,0.000000,-0.027052,-0.045849,0.000000,-1.006793,0.234829,0.000000,
1.047126,-0.175415,0.000000,-0.053885,-0.072120,0.000000,-0.993242,0.247535,0.000000,
1.059465,-0.161733,0.000000,-0.080837,-0.098181,0.000000,-0.978627,0.259914,0.000000,
1.070903,-0.147964,0.000000,-0.107983,-0.123939,0.000000,-0.962920,0.271903,0.000000,
1.081483,-0.134137,0.000000,-0.135391,-0.149300,0.000000,-0.946092,0.283436,0.000000,
1.091243,-0.120271,0.000000,-0.163121,-0.174167,0.000000,-0.928122,0.294438,0.000000,
1.100220,-0.106383,0.000000,-0.191226,-0.198442,0.000000,-0.908994,0.304826,0.000000,
1.108446,-0.092489,0.000000,-0.219747,-0.222024,0.000000,-0.888698,0.314513,0.000000,
1.115951,-0.078599,0.000000,-0.248715,-0.244808,0.000000,-0.867236,0.323408,0.000000,
1.122764,-0.064722,0.000000,-0.278147,-0.266689,0.000000,-0.844617,0.331411,0.000000,
1.128909,-0.050863,0.000000,-0.308046,-0.287561,0.000000,-0.820863,0.338425,0.000000,
1.134408,-0.037028,0.000000,-0.338399,-0.307319,0.000000,-0.796009,0.344347,0.000000,
1.139281,-0.023220,0.000000,-0.369178,-0.325859,0.000000,-0.770103,0.349079,0.000000,
1.143545,-0.009441,0.000000,-0.400338,-0.343085,0.000000,-0.743208,0.352527,0.000000,
1.147215,0.004308,0.000000,-0.431817,-0.358908,0.000000,-0.715398,0.354600,0.000000,
1.150303,0.018026,0.000000,-0.463539,-0.373249,0.000000,-0.686763,0.355222,0.000000,
1.152817,0.031714,0.000000,-0.495413,-0.386041,0.000000,-0.657404,0.354326,0.000000,
1.154767,0.045373,0.000000,-0.527338,-0.397234,0.000000,-0.627429,0.351861,0.000000,
1.156157,0.059002,0.000000,-0.559202,-0.406795,0.000000,-0.596955,0.347793,0.000000,
1.156991,0.072603,0.000000,-0.590890,-0.414709,0.000000,-0.566100,0.342106,0.000000,
1.157268,0.086175,0.000000,-0.622283,-0.420980,0.000000,-0.534985,0.334805,0.000000,
1.156989,0.099721,0.000000,-0.653264,-0.425630,0.000000,-0.503724,0.325910,0.000000,
1.156149,0.113239,0.000000,-0.683722,-0.428700,0.000000,-0.472427,0.315461,0.000000,
1.154744,0.126729,0.000000,-0.713551,-0.430244,0.000000,-0.441193,0.303515,0.000000,
1.152767,0.140191,0.000000,-0.742658,-0.430332,0.000000,-0.410108,0.290141,0.000000,
1.150207,0.153621,0.000000,-0.770960,-0.429042,0.000000,-0.379247,0.275421,0.000000,
1.147055,0.167017,0.000000,-0.798386,-0.426462,0.000000,-0.348668,0.259445,0.000000,
1.143296,0.180375,0.000000,-0.824881,-0.422685,0.000000,-0.318416,0.242309,0.000000,
1.138917,0.193690,0.000000,-0.850398,-0.417804,0.000000,-0.288519,0.224114,0.000000,
1.133901,0.206954,0.000000,-0.874908,-0.411916,0.000000,-0.258993,0.204962,0.000000,
1.128229,0.220159,0.000000,-0.898390,-0.405114,0.000000,-0.229840,0.184955,0.000000,
1.121882,0.233294,0.000000,-0.920833,-0.397489,0.000000,-0.201049,0.164195,0.000000,
1.114839,0.246347,0.000000,-0.942237,-0.389127,0.000000,-0.172601,0.142781,0.000000,
1.107075,0.259301,0.000000,-0.962609,-0.380110,0.000000,-0.144467,0.120809,0.000000,
1.098569,0.272140,0.000000,-0.981960,-0.370513,0.000000,-0.116608,0.098373,0.000000,
1.089294,0.284841,0.000000,-1.000311,-0.360406,0.000000,-0.088983,0.075565,0.000000,
1.079224,0.297381,0.000000,-1.017682,-0.349852,0.000000,-0.061542,0.052471,0.000000,
1.068334,0.309732,0.000000,-1.034100,-0.338910,0.000000,-0.034234,0.029177,0.000000,
1.056598,0.321862,0.000000,-1.049591,-0.327630,0.000000,-0.007006,0.005767,0.000000,
1.043987,0.333735,0.000000,-1.064185,-0.316058,0.000000,0.020198,-0.017677,0.000000,
1.030478,0.345311,0.000000,-1.077912,-0.304237,0.000000,0.047434,-0.041074,0.000000,
1.016045,0.356545,0.000000,-1.090800,-0.292202,0.000000,0.074755,-0.064343,0.000000,
1.000666,0.367387,0.000000,-1.102880,-0.279985,0.000000,0.102214,-0.087402,0.000000,
0.984322,0.377783,0.000000,-1.114182,-0.267614,0.000000,0.129860,-0.110170,0.000000,
0.966994,0.387673,0.000000,-1.124732,-0.255111,0.000000,0.157738,-0.132562,0.000000,
0.948671,0.396993,0.000000,-1.134558,-0.242499,0.000000,0.185887,-0.154494,0.000000,
0.929344,0.405674,0.000000,-1.143686,-0.229794,0.000000,0.214341,-0.175880,0.000000,
0.909013,0.413642,0.000000,-1.152140,-0.217011,0.000000,0.243126,-0.196631,0.000000,
0.887683,0.420821,0.000000,-1.159943,-0.204162,0.000000,0.272260,-0.216659,0.000000,
0.865366,0.427131,0.000000,-1.167116,-0.191258,0.000000,0.301749,-0.235872,0.000000,
0.842085,0.432491,0.000000,-1.173678,-0.178308,0.000000,0.331593,-0.254183,0.000000,
0.817871,0.436820,0.000000,-1.179647,-0.165317,0.000000,0.361776,-0.271502,0.000000,
0.792766,0.440036,0.000000,-1.185040,-0.152292,0.000000,0.392274,-0.287744,0.000000,
0.766821,0.442062,0.000000,-1.189870,-0.139237,0.000000,0.423050,-0.302825,0.000000,
0.740098,0.442824,0.000000,-1.194151,-0.126154,0.000000,0.454053,-0.316671,0.000000,
0.712668,0.442257,0.000000,-1.197892,-0.113045,0.000000,0.485224,-0.329212,0.000000,
0.684614,0.440301,0.000000,-1.201104,-0.099913,0.000000,0.516490,-0.340388,0.000000,
0.656023,0.436909,0.000000,-1.203793,-0.086758,0.000000,0.547771,-0.350151,0.000000,
0.626989,0.432045,0.000000,-1.205966,-0.073580,0.000000,0.578977,-0.358465,0.000000,
0.597612,0.425686,0.000000,-1.207626,-0.060379,0.000000,0.610014,-0.365307,0.000000,
0.567992,0.417824,0.000000,-1.208776,-0.047155,0.000000,0.640784,-0.370669,0.000000,
0.538229,0.408464,0.000000,-1.209416,-0.033908,0.000000,0.671187,-0.374556,0.000000,
0.508421,0.397626,0.000000,-1.209545,-0.020636,0.000000,0.701125,-0.376989,0.000000,
0.478658,0.385343,0.000000,-1.209161,-0.007341,0.000000,0.730503,-0.378002,0.000000,
0.449025,0.371661,0.000000,-1.208259,0.005979,0.000000,0.759233,-0.377641,0.000000,
0.419599,0.356639,0.000000,-1.206833,0.019324,0.000000,0.787234,-0.375963,0.000000,
0.390443,0.340341,0.000000,-1.204875,0.032693,0.000000,0.814432,-0.373034,0.000000,
0.361611,0.322843,0.000000,-1.202376,0.046084,0.000000,0.840765,-0.368927,0.000000,
0.333145,0.304225,0.000000,-1.199325,0.059497,0.000000,0.866180,-0.363722,0.000000,
0.305074,0.284570,0.000000,-1.195709,0.072929,0.000000,0.890635,-0.357499,0.000000,
0.277415,0.263966,0.000000,-1.191513,0.086375,0.000000,0.914098,-0.350341,0.000000,
0.250174,0.242499,0.000000,-1.186721,0.099833,0.000000,0.936546,-0.342331,0.000000,
0.223348,0.220257,0.000000,-1.181315,0.113295,0.000000,0.957967,-0.333551,0.000000,
0.196921,0.197326,0.000000,-1.175275,0.126754,0.000000,0.978355,-0.324080,0.000000,
0.170870,0.173790,0.000000,-1.168581,0.140201,0.000000,0.997712,-0.313991,0.000000,
0.145164,0.149733,0.000000,-1.161210,0.153625,0.000000,1.016046,-0.303357,0.000000,
0.119766,0.125232,0.000000,-1.153138,0.167012,0.000000,1.033372,-0.292244,0.000000,
0.094632,0.100366,0.000000,-1.144339,0.180347,0.000000,1.049707,-0.280713,0.000000,
0.069713,0.075210,0.000000,-1.134787,0.193610,0.000000,1.065073,-0.268820,0.000000,
0.044959,0.049836,0.000000,-1.124453,0.206780,0.000000,1.079494,-0.256616,0.000000,
0.020315,0.024317,0.000000,-1.113310,0.219832,0.000000,1.092995,-0.244149,0.000000,
-0.004276,-0.001276,0.000000,-1.101328,0.232737,0.000000,1.105604,-0.231460,0.000000,
-0.028871,-0.026875,0.000000,-1.088478,0.245461,0.000000,1.117349,-0.218586,0.000000,
-0.053528,-0.052408,0.000000,-1.074732,0.257968,0.000000,1.128259,-0.205561,0.000000,
-0.078302,-0.077804,0.000000,-1.060061,0.270216,0.000000,1.138363,-0.192412,0.000000,
-0.103249,-0.102992,0.000000,-1.044437,0.282158,0.000000,1.147687,-0.179166,0.000000,
-0.128421,-0.127897,0.000000,-1.027837,0.293742,0.000000,1.156259,-0.165845,0.000000,
-0.153866,-0.152444,0.000000,-1.010239,0.304911,0.000000,1.164105,-0.152467,0.000000,
-0.179628,-0.176555,0.000000,-0.991622,0.315604,0.000000,1.171250,-0.139049,0.000000,
-0.205745,-0.200147,0.000000,-0.971974,0.325752,0.000000,1.177719,-0.125605,0.000000,
-0.232248,-0.223139,0.000000,-0.951285,0.335284,0.000000,1.183533,-0.112145,0.000000,
-0.259159,-0.245444,0.000000,-0.929555,0.344124,0.000000,1.188714,-0.098680,0.000000,
-0.286493,-0.266975,0.000000,-0.906787,0.352192,0.000000,1.193280,-0.085218,0.000000,
-0.314255,-0.287644,0.000000,-0.882996,0.359407,0.000000,1.197250,-0.071763,0.000000,
-0.342435,-0.307362,0.000000,-0.858205,0.365684,0.000000,1.200641,-0.058323,0.000000,
-0.371017,-0.326042,0.000000,-0.832448,0.370941,0.000000,1.203465,-0.044899,0.000000,
-0.399969,-0.343601,0.000000,-0.805768,0.375095,0.000000,1.205737,-0.031494,0.000000,
-0.429248,-0.359958,0.000000,-0.778220,0.378070,0.000000,1.207467,-0.018112,0.000000,
-0.458798,-0.375040,0.000000,-0.749868,0.379792,0.000000,1.208666,-0.004752,0.000000,
-0.488552,-0.388784,0.000000,-0.720787,0.380199,0.000000,1.209340,0.008585,0.000000,
-0.518435,-0.401134,0.000000,-0.691061,0.379236,0.000000,1.209496,0.021898,0.000000,
-0.548361,-0.412048,0.000000,-0.660778,0.376860,0.000000,1.209139,0.035188,0.000000,
-0.578236,-0.421496,0.000000,-0.630035,0.373040,0.000000,1.208271,0.048455,0.000000,
-0.607965,-0.429462,0.000000,-0.598928,0.367762,0.000000,1.206893,0.061700,0.000000,
-0.637449,-0.435947,0.000000,-0.567557,0.361023,0.000000,1.205006,0.074924,0.000000,
-0.666589,-0.440962,0.000000,-0.536016,0.352836,0.000000,1.202606,0.088126,0.000000,
-0.695290,-0.444536,0.000000,-0.504399,0.343229,0.000000,1.199689,0.101306,0.000000,
-0.723462,-0.446707,0.000000,-0.472789,0.332241,0.000000,1.196251,0.114466,0.000000,
-0.751019,-0.447527,0.000000,-0.441263,0.319924,0.000000,1.192282,0.127603,0.000000,
-0.777887,-0.447056,0.000000,-0.409888,0.306339,0.000000,1.187775,0.140717,0.000000,
-0.803999,-0.445363,0.000000,-0.378718,0.291556,0.000000,1.182717,0.153807,0.000000,
-0.829300,-0.442519,0.000000,-0.347798,0.275651,0.000000,1.177097,0.166868,0.000000,
-0.853741,-0.438604,0.000000,-0.317159,0.258705,0.000000,1.170900,0.179899,0.000000,
-0.877288,-0.433695,0.000000,-0.286820,0.240803,0.000000,1.164108,0.192892,0.000000,
-0.899912,-0.427872,0.000000,-0.256792,0.222029,0.000000,1.156704,0.205843,0.000000,
-0.921596,-0.421214,0.000000,-0.227071,0.202470,0.000000,1.148667,0.218744,0.000000,
-0.942331,-0.413796,0.000000,-0.197645,0.182213,0.000000,1.139975,0.231584,0.000000,
-0.962112,-0.405692,0.000000,-0.168493,0.161342,0.000000,1.130605,0.244351,0.000000,
-0.980944,-0.396971,0.000000,-0.139586,0.139940,0.000000,1.120530,0.257031,0.000000,
-0.998836,-0.387698,0.000000,-0.110887,0.118092,0.000000,1.109722,0.269607,0.000000,
-1.015800,-0.377933,0.000000,-0.082353,0.095876,0.000000,1.098153,0.282058,0.000000,
-1.031854,-0.367733,0.000000,-0.053938,0.073373,0.000000,1.085792,0.294360,0.000000,
-1.047017,-0.357148,0.000000,-0.025589,0.050663,0.000000,1.072606,0.306485,0.000000,
-1.061311,-0.346225,0.000000,0.002750,0.027824,0.000000,1.058561,0.318401,0.000000,
-1.074760,-0.335006,0.000000,0.031135,0.004937,0.000000,1.043625,0.330069,0.000000,
-1.087389,-0.323528,0.000000,0.059625,-0.017918,0.000000,1.027763,0.341446,0.000000,
-1.099221,-0.311826,0.000000,0.088280,-0.040658,0.000000,1.010941,0.352484,0.000000,
-1.110282,-0.299928,0.000000,0.117156,-0.063196,0.000000,0.993126,0.363124,0.000000,
-1.120597,-0.287861,0.000000,0.146310,-0.085444,0.000000,0.974286,0.373305,0.000000,
-1.130190,-0.275649,0.000000,0.175795,-0.107306,0.000000,0.954395,0.382955,0.000000,
-1.139085,-0.263309,0.000000,0.205656,-0.128685,0.000000,0.933428,0.391994,0.000000,
-1.147304,-0.250861,0.000000,0.235934,-0.149476,0.000000,0.911369,0.400337,0.000000,
-1.154869,-0.238318,0.000000,0.266661,-0.169571,0.000000,0.888207,0.407889,0.000000,
-1.161799,-0.225692,0.000000,0.297857,-0.188855,0.000000,0.863943,0.414547,0.000000,
-1.168115,-0.212993,0.000000,0.329529,-0.207211,0.000000,0.838586,0.420204,0.000000,
-1.173833,-0.200231,0.000000,0.361669,-0.224518,0.000000,0.812163,0.424749,0.000000,
-1.178968,-0.187411,0.000000,0.394254,-0.240655,0.000000,0.784714,0.428066,0.000000,
-1.183535,-0.174539,0.000000,0.427240,-0.255504,0.000000,0.756295,0.430043,0.000000,
-1.187547,-0.161619,0.000000,0.460565,-0.268950,0.000000,0.726982,0.430569,0.000000,
-1.191013,-0.148654,0.000000,0.494146,-0.280892,0.000000,0.696867,0.429546,0.000000,
-1.193943,-0.135645,0.000000,0.527882,-0.291239,0.000000,0.666061,0.426884,0.000000,
-1.196344,-0.122594,0.000000,0.561657,-0.299917,0.000000,0.634688,0.422512,0.000000,
-1.198221,-0.109502,0.000000,0.595338,-0.306877,0.000000,0.602883,0.416379,0.000000,
-1.199577,-0.096369,0.000000,0.628786,-0.312091,0.000000,0.570791,0.408460,0.000000,
-1.200414,-0.083193,0.000000,0.661857,-0.315557,0.000000,0.538558,0.398750,0.000000,
-1.200732,-0.069976,0.000000,0.694406,-0.317299,0.000000,0.506325,0.387275,0.000000,
-1.200526,-0.056716,0.000000,0.726298,-0.317366,0.000000,0.474228,0.374082,0.000000,
-1.199795,-0.043413,0.000000,0.757406,-0.315828,0.000000,0.442389,0.359241,0.000000,
-1.198530,-0.030067,0.000000,0.787618,-0.312773,0.000000,0.410912,0.342840,0.000000,
-1.196724,-0.016678,0.000000,0.816840,-0.308304,0.000000,0.379884,0.324982,0.000000,
-1.194367,-0.003246,0.000000,0.844996,-0.302534,0.000000,0.349370,0.305781,0.000000,
-1.191446,0.010226,0.000000,0.872029,-0.295580,0.000000,0.319417,0.285355,0.000000,
-1.187947,0.023736,0.000000,0.897898,-0.287562,0.000000,0.290049,0.263826,0.000000,
-1.183855,0.037282,0.000000,0.922582,-0.278596,0.000000,0.261273,0.241314,0.000000,
-1.179151,0.050858,0.000000,0.946070,-0.268796,0.000000,0.233081,0.217938,0.000000,
-1.173816,0.064458,0.000000,0.968368,-0.258268,0.000000,0.205448,0.193810,0.000000,
-1.167828,0.078075,0.000000,0.989488,-0.247112,0.000000,0.178340,0.169037,0.000000,
-1.161163,0.091698,0.000000,1.009455,-0.235418,0.000000,0.151709,0.143720,0.000000,
-1.153798,0.105317,0.000000,1.028296,-0.223269,0.000000,0.125502,0.117953,0.000000,
-1.145704,0.118916,0.000000,1.046045,-0.210739,0.000000,0.099659,0.091824,0.000000,
-1.136853,0.132477,0.000000,1.062738,-0.197893,0.000000,0.074116,0.065416,0.000000,
-1.127217,0.145982,0.000000,1.078413,-0.184789,0.000000,0.048804,0.038808,0.000000,
-1.116765,0.159405,0.000000,1.093111,-0.171478,0.000000,0.023653,0.012074,0.000000,
-1.105464,0.172718,0.000000,1.106871,-0.158004,0.000000,-0.001407,-0.014714,0.000000,
-1.093283,0.185891,0.000000,1.119732,-0.144404,0.000000,-0.026449,-0.041486,0.000000,
-1.080190,0.198885,0.000000,1.131731,-0.130712,0.000000,-0.051541,-0.068173,0.000000,
-1.066153,0.211660,0.000000,1.142907,-0.116955,0.000000,-0.076753,-0.094705,0.000000,
-1.051141,0.224167,0.000000,1.153293,-0.103156,0.000000,-0.102151,-0.121011,0.000000,
-1.035126,0.236356,0.000000,1.162923,-0.089336,0.000000,-0.127798,-0.147020,0.000000,
-1.018080,0.248166,0.000000,1.171830,-0.075510,0.000000,-0.153750,-0.172656,0.000000,
-0.999981,0.259534,0.000000,1.180042,-0.061693,0.000000,-0.180061,-0.197841,0.000000,
-0.980809,0.270389,0.000000,1.187586,-0.047894,0.000000,-0.206777,-0.222495,0.000000,
-0.960553,0.280656,0.000000,1.194489,-0.034124,0.000000,-0.233936,-0.246532,0.000000,
-0.939207,0.290253,0.000000,1.200774,-0.020388,0.000000,-0.261567,-0.269864,0.000000,
-0.916771,0.299095,0.000000,1.206461,-0.006693,0.000000,-0.289689,-0.292402,0.000000,
-0.893260,0.307093,0.000000,1.211570,0.006958,0.000000,-0.318310,-0.314050,0.000000,
-0.868693,0.314156,0.000000,1.216119,0.020562,0.000000,-0.347425,-0.334717,0.000000,
-0.843107,0.320193,0.000000,1.220123,0.034117,0.000000,-0.377016,-0.354309,0.000000,
-0.816546,0.325115,0.000000,1.223595,0.047621,0.000000,-0.407049,-0.372736,0.000000,
-0.789069,0.328837,0.000000,1.226548,0.061076,0.000000,-0.437479,-0.389913,0.000000,
-0.760747,0.331281,0.000000,1.228991,0.074480,0.000000,-0.468245,-0.405760,0.000000,
-0.731661,0.332377,0.000000,1.230933,0.087833,0.000000,-0.499272,-0.420210,0.000000,
-0.701903,0.332068,0.000000,1.232380,0.101137,0.000000,-0.530477,-0.433205,0.000000,
-0.671573,0.330310,0.000000,1.233337,0.114392,0.000000,-0.561763,-0.444702,0.000000,
-0.640777,0.327075,0.000000,1.233806,0.127599,0.000000,-0.593030,-0.454674,0.000000,
-0.609620,0.322350,0.000000,1.233791,0.140758,0.000000,-0.624170,-0.463108,0.000000,
-0.578212,0.316141,0.000000,1.233290,0.153870,0.000000,-0.655078,-0.470011,0.000000,
-0.546656,0.308468,0.000000,1.232302,0.166935,0.000000,-0.685646,-0.475403,0.000000,
-0.515050,0.299369,0.000000,1.230825,0.179952,0.000000,-0.715775,-0.479321,0.000000,
-0.483483,0.288893,0.000000,1.228853,0.192921,0.000000,-0.745370,-0.481814,0.000000,
-0.452034,0.277103,0.000000,1.226381,0.205841,0.000000,-0.774347,-0.482943,0.000000,
-0.420771,0.264071,0.000000,1.223402,0.218709,0.000000,-0.802631,-0.482780,0.000000,
-0.389749,0.249878,0.000000,1.219906,0.231523,0.000000,-0.830157,-0.481401,0.000000,
-0.359010,0.234609,0.000000,1.215885,0.244278,0.000000,-0.856875,-0.478887,0.000000,
-0.328584,0.218352,0.000000,1.211326,0.256971,0.000000,-0.882743,-0.475323,0.000000,
-0.298488,0.201197,0.000000,1.206218,0.269594,0.000000,-0.907730,-0.470792,0.000000,
-0.268730,0.183235,0.000000,1.200546,0.282142,0.000000,-0.931816,-0.465377,0.000000,
-0.239306,0.164555,0.000000,1.194296,0.294605,0.000000,-0.954991,-0.459160,0.000000,
-0.210204,0.145243,0.000000,1.187453,0.306973,0.000000,-0.977249,-0.452216,0.000000,
-0.181405,0.125384,0.000000,1.179999,0.319234,0.000000,-0.998594,-0.444618,0.000000,
-0.152883,0.105060,0.000000,1.171918,0.331374,0.000000,-1.019034,-0.436435,0.000000,
-0.124607,0.084350,0.000000,1.163191,0.343378,0.000000,-1.038584,-0.427728,0.000000,
-0.096541,0.063329,0.000000,1.153800,0.355228,0.000000,-1.057259,-0.418557,0.000000,
-0.068646,0.042071,0.000000,1.143725,0.366902,0.000000,-1.075079,-0.408973,0.000000,
-0.040881,0.020646,0.000000,1.132948,0.378379,0.000000,-1.092067,-0.399025,0.000000,
-0.013204,-0.000876,0.000000,1.121450,0.389632,0.000000,-1.108246,-0.388756,0.000000,
0.014428,-0.022429,0.000000,1.109211,0.400634,0.000000,-1.123639,-0.378205,0.000000,
0.042059,-0.043946,0.000000,1.096214,0.411352,0.000000,-1.138273,-0.367406,0.000000,
0.069729,-0.065363,0.000000,1.082442,0.421753,0.000000,-1.152170,-0.356390,0.000000,
0.097480,-0.086613,0.000000,1.067878,0.431798,0.000000,-1.165357,-0.345185,0.000000,
0.125350,-0.107632,0.000000,1.052508,0.441447,0.000000,-1.177858,-0.333814,0.000000,
0.153373,-0.128356,0.000000,1.036321,0.450655,0.000000,-1.189695,-0.322299,0.000000,
0.181583,-0.148717,0.000000,1.019308,0.459375,0.000000,-1.200891,-0.310658,0.000000,
0.210007,-0.168650,0.000000,1.001462,0.467557,0.000000,-1.211469,-0.298907,0.000000,
