-0.970004,0.243088,0,0,0,0,0.970004,-0.243088,0
-0.965221,0.247381,0,-0.00932464,-0.00864662,0,0.974546,-0.238735,0
-0.960315,0.251642,0,-0.0186531,-0.0172884,0,0.978969,-0.234355,0
-0.955284,0.255868,0,-0.0279887,-0.0259211,0,0.983276,-0.229949,0
-0.950127,0.260057,0,-0.0373347,-0.0345407,0,0.987467,-0.225521,0
-0.944843,0.264206,0,-0.0466942,-0.0431428,0,0.991544,-0.22107,0
-0.939429,0.268314,0,-0.0560706,-0.0517234,0,0.995509,-0.216599,0
-0.933884,0.272376,0,-0.0654668,-0.060278,0,0.999364,-0.212109,0
-0.928207,0.276392,0,-0.0748862,-0.0688025,0,1.00311,-0.207601,0
-0.922396,0.280357,0,-0.0843316,-0.0772924,0,1.00675,-0.203077,0
-0.916449,0.284268,0,-0.0938061,-0.0857434,0,1.01028,-0.198539,0
-0.910366,0.288123,0,-0.103313,-0.0941511,0,1.01371,-0.193986,0
-0.904145,0.291918,0,-0.112854,-0.102511,0,1.01703,-0.189422,0
-0.897785,0.29565,0,-0.122432,-0.110818,0,1.02026,-0.184845,0
-0.891284,0.299315,0,-0.132051,-0.119069,0,1.02338,-0.180258,0
-0.884642,0.30291,0,-0.141713,-0.127257,0,1.02641,-0.175661,0
-0.877858,0.30643,0,-0.151419,-0.135379,0,1.02934,-0.171056,0
-0.87093,0.309872,0,-0.161172,-0.14343,0,1.03217,-0.166442,0
-0.863858,0.313232,0,-0.170975,-0.151404,0,1.03491,-0.161821,0
-0.856641,0.316506,0,-0.180829,-0.159298,0,1.03756,-0.157194,0
-0.84928,0.319689,0,-0.190735,-0.167105,0,1.04011,-0.152561,0
-0.841773,0.322777,0,-0.200696,-0.17482,0,1.04257,-0.147922,0
-0.83412,0.325765,0,-0.210713,-0.18244,0,1.04495,-0.143278,0
-0.826321,0.328649,0,-0.220787,-0.189957,0,1.04723,-0.138631,0
-0.818377,0.331425,0,-0.230918,-0.197367,0,1.04943,-0.133979,0
-0.810288,0.334086,0,-0.241108,-0.204665,0,1.05154,-0.129324,0
-0.802054,0.33663,0,-0.251356,-0.211846,0,1.05357,-0.124666,0
-0.793677,0.33905,0,-0.261664,-0.218903,0,1.05551,-0.120006,0
-0.785156,0.341341,0,-0.272031,-0.225831,0,1.05737,-0.115343,0
-0.776494,0.343499,0,-0.282456,-0.232626,0,1.05915,-0.110678,0
-0.767692,0.345519,0,-0.292939,-0.239281,0,1.06084,-0.106012,0
-0.758751,0.347395,0,-0.303479,-0.245791,0,1.06246,-0.101344,0
-0.749674,0.349122,0,-0.314076,-0.252151,0,1.06399,-0.0966749,0
-0.740463,0.350696,0,-0.324726,-0.258355,0,1.06545,-0.0920047,0
-0.73112,0.352111,0,-0.335429,-0.264399,0,1.06683,-0.0873337,0
-0.721647,0.353362,0,-0.346181,-0.270277,0,1.06813,-0.0826619,0
-0.712049,0.354444,0,-0.356982,-0.275983,0,1.06936,-0.0779895,0
-0.702329,0.355353,0,-0.367828,-0.281514,0,1.0705,-0.0733167,0
-0.692489,0.356084,0,-0.378715,-0.286863,0,1.07158,-0.0686434,0
-0.682534,0.356632,0,-0.38964,-0.292027,0,1.07257,-0.0639699,0
-0.672467,0.356993,0,-0.400601,-0.297001,0,1.0735,-0.059296,0
-0.662294,0.357163,0,-0.411591,-0.301781,0,1.07435,-0.054622,0
-0.652019,0.357137,0,-0.422608,-0.306363,0,1.07512,-0.0499478,0
-0.641647,0.356912,0,-0.433647,-0.310743,0,1.07582,-0.0452735,0
-0.631183,0.356485,0,-0.444702,-0.314917,0,1.07645,-0.040599,0
-0.620632,0.355852,0,-0.455769,-0.318883,0,1.07701,-0.0359244,0
-0.609999,0.355011,0,-0.466842,-0.322638,0,1.07749,-0.0312497,0
-0.599291,0.353958,0,-0.477916,-0.326178,0,1.0779,-0.0265749,0
-0.588513,0.352691,0,-0.488984,-0.329503,0,1.07824,-0.0218999,0
-0.577672,0.351208,0,-0.500042,-0.332609,0,1.07851,-0.0172248,0
-0.566772,0.349508,0,-0.511082,-0.335496,0,1.07871,-0.0125494,0
-0.555821,0.34759,0,-0.522099,-0.338162,0,1.07883,-0.00787391,0
-0.544825,0.345452,0,-0.533087,-0.340608,0,1.07889,-0.00319812,0
-0.53379,0.343094,0,-0.544038,-0.342831,0,1.07887,0.00147792,0
-0.522722,0.340516,0,-0.554948,-0.344834,0,1.07878,0.00615427,0
-0.511627,0.337718,0,-0.565808,-0.346615,0,1.07862,0.0108309,0
-0.500512,0.334701,0,-0.576614,-0.348177,0,1.07838,0.0155079,0
-0.489382,0.331466,0,-0.587359,-0.349519,0,1.07808,0.0201853,0
-0.478244,0.328014,0,-0.598037,-0.350645,0,1.0777,0.024863,0
-0.467104,0.324347,0,-0.608641,-0.351556,0,1.07725,0.0295412,0
-0.455967,0.320467,0,-0.619166,-0.352254,0,1.07673,0.0342197,0
-0.444839,0.316377,0,-0.629606,-0.352742,0,1.07614,0.0388986,0
-0.433725,0.31208,0,-0.639955,-0.353022,0,1.07547,0.0435779,0
-0.42263,0.307578,0,-0.650208,-0.3531,0,1.07473,0.0482576,0
-0.411559,0.302875,0,-0.66036,-0.352977,0,1.07391,0.0529375,0
-0.400516,0.297974,0,-0.670406,-0.352658,0,1.07302,0.0576178,0
-0.389507,0.29288,0,-0.680341,-0.352146,0,1.07205,0.0622982,0
-0.378534,0.287597,0,-0.69016,-0.351447,0,1.07101,0.0669789,0
-0.367603,0.28213,0,-0.699861,-0.350565,0,1.0699,0.0716595,0
-0.356715,0.276482,0,-0.709437,-0.349504,0,1.0687,0.0763401,0
-0.345875,0.270658,0,-0.718887,-0.348269,0,1.06743,0.0810206,0
-0.335085,0.264664,0,-0.728207,-0.346865,0,1.06608,0.0857007,0
-0.324347,0.258505,0,-0.737393,-0.345297,0,1.06465,0.0903804,0
-0.313665,0.252185,0,-0.746443,-0.34357,0,1.06314,0.0950594,0
-0.303038,0.24571,0,-0.755355,-0.341689,0,1.06156,0.0997375,0
-0.292471,0.239085,0,-0.764126,-0.33966,0,1.05989,0.104415,0
-0.281962,0.232315,0,-0.772754,-0.337487,0,1.05813,0.10909,0
-0.271514,0.225407,0,-0.781237,-0.335177,0,1.0563,0.113764,0
-0.261127,0.218365,0,-0.789575,-0.332733,0,1.05438,0.118436,0
-0.250802,0.211195,0,-0.797766,-0.330162,0,1.05238,0.123106,0
-0.240538,0.203902,0,-0.805809,-0.327468,0,1.05029,0.127773,0
-0.230335,0.196492,0,-0.813703,-0.324656,0,1.04811,0.132436,0
-0.220193,0.18897,0,-0.821448,-0.321732,0,1.04584,0.137097,0
-0.210112,0.181342,0,-0.829043,-0.318699,0,1.04349,0.141753,0
-0.20009,0.173612,0,-0.836489,-0.315564,0,1.04104,0.146404,0
-0.190126,0.165786,0,-0.843786,-0.31233,0,1.03851,0.15105,0
-0.180219,0.157869,0,-0.850933,-0.309003,0,1.03588,0.15569,0
-0.170367,0.149867,0,-0.857932,-0.305586,0,1.03315,0.160324,0
-0.160568,0.141784,0,-0.864782,-0.302084,0,1.03033,0.16495,0
-0.150822,0.133625,0,-0.871485,-0.298502,0,1.02742,0.169569,0
-0.141124,0.125396,0,-0.878041,-0.294843,0,1.0244,0.174178,0
-0.131475,0.117101,0,-0.884451,-0.291111,0,1.02129,0.178778,0
-0.12187,0.108745,0,-0.890717,-0.28731,0,1.01807,0.183366,0
-0.112307,0.100333,0,-0.896839,-0.283445,0,1.01475,0.187943,0
-0.102784,0.0918695,0,-0.902819,-0.279517,0,1.01133,0.192508,0
-0.0932983,0.083359,0,-0.908659,-0.275532,0,1.0078,0.197058,0
-0.0838466,0.074806,0,-0.914358,-0.271492,0,1.00416,0.201592,0
-0.0744261,0.0662151,0,-0.91992,-0.2674,0,1.00042,0.206111,0
-0.0650338,0.0575908,0,-0.925344,-0.263259,0,0.996563,0.210611,0
-0.0556666,0.0489375,0,-0.930634,-0.259073,0,0.992597,0.215092,0
-0.0463213,0.0402595,0,-0.935791,-0.254844,0,0.988517,0.219552,0
-0.0369948,0.031561,0,-0.940816,-0.250574,0,0.984321,0.223989,0
-0.0276838,0.0228465,0,-0.94571,-0.246267,0,0.980009,0.228402,0
-0.018385,0.0141202,0,-0.950476,-0.241925,0,0.975579,0.232789,0
-0.00909508,0.00538621,0,-0.955115,-0.23755,0,0.971028,0.237148,0
0.000189222,-0.00335113,0,-0.95963,-0.233144,0,0.966356,0.241476,0
0.00947126,-0.0120877,0,-0.964021,-0.22871,0,0.96156,0.245773,0
0.0187544,-0.0208191,0,-0.96829,-0.224248,0,0.95664,0.250035,0
0.0280418,-0.0295414,0,-0.972439,-0.219763,0,0.951593,0.254261,0
0.037337,-0.0382502,0,-0.97647,-0.215254,0,0.946419,0.258448,0
0.0466431,-0.0469413,0,-0.980385,-0.210724,0,0.941114,0.262593,0
0.0559634,-0.0556105,0,-0.984185,-0.206175,0,0.935679,0.266693,0
0.065301,-0.0642534,0,-0.987871,-0.201607,0,0.930111,0.270747,0
0.0746592,-0.0728658,0,-0.991446,-0.197023,0,0.924409,0.274751,0
0.084041,-0.0814434,0,-0.994911,-0.192424,0,0.918571,0.278702,0
0.0934493,-0.0899816,0,-0.998268,-0.187811,0,0.912597,0.282597,0
0.102887,-0.0984762,0,-1.00152,-0.183184,0,0.906485,0.286432,0
0.112357,-0.106923,0,-1.00466,-0.178547,0,0.900233,0.290205,0
0.121862,-0.115316,0,-1.0077,-0.173898,0,0.893841,0.293912,0
0.131405,-0.123653,0,-1.01064,-0.16924,0,0.887308,0.297549,0
0.140988,-0.131927,0,-1.01348,-0.164573,0,0.880633,0.301113,0
0.150614,-0.140135,0,-1.01622,-0.159899,0,0.873814,0.304599,0
